,county_fips,period_end,property_type,property_type_id,median_sale_price_yoy,median_list_price_yoy,median_ppsf_yoy,median_list_ppsf_yoy,homes_sold_yoy,new_listings_yoy,inventory_yoy,months_of_supply_yoy,median_dom_yoy,avg_sale_to_list_yoy,sold_above_list_yoy,date,year,month
16947,18095,2012-12-31,All Residential,-1,0.0260869565217392,0.463656387665198,-0.0773683408482412,0.269746083570423,0.204545454545455,-0.1328125,-0.0075566750629723,-1.6,-24.0,0.0342162263589124,0.0658233276157804,2012-12-31,2012,12
16949,47145,2017-12-31,All Residential,-1,0.169939577039275,0.450450450450451,0.134457582780555,0.210348223875063,-0.327586206896552,0.04,-0.0805860805860806,1.7,22.0,-0.0009551484835155,-0.0092838196286472,2017-12-31,2017,12
16950,39077,2015-12-31,All Residential,-1,0.694505494505494,-0.344166666666667,0.84657513436647,0.0738636363636364,0.125,-0.857142857142857,-0.43,-6.2,-39.0,-0.0454519187836719,-0.277777777777778,2015-12-31,2015,12
16956,06013,2012-12-31,All Residential,-1,0.372549019607843,0.256544502617801,0.339866094664684,0.306996029491115,-0.127090301003345,-0.345057034220532,-0.622898032200358,-1.3,-26.0,0.0356398805547459,0.189757685259934,2012-12-31,2012,12
16982,51570,2017-12-31,All Residential,-1,-0.112741827885257,0.166777851901267,0.160455779901759,-0.0671347436431847,0.538461538461539,-0.235294117647059,-0.283333333333333,-2.4,3.0,0.0094744930018628,0.073076923076923,2017-12-31,2017,12
16988,28089,2012-12-31,All Residential,-1,-0.0985401459854015,0.0178294573643411,-0.0077904574575752,0.0181049920793441,0.245901639344262,0.245283018867924,-0.021594684385382,-2.1,-8.0,0.0185626575438508,0.0625539257981018,2012-12-31,2012,12
16993,17201,2014-12-31,All Residential,-1,0.0342511752854264,0.135225375626043,0.0347703831476471,-0.0011397758178872,0.215189873417722,-0.0602409638554216,-0.03886925795053,-1.1,19.0,0.0225007814615942,0.0069883966244725,2014-12-31,2014,12
17010,23019,2021-12-31,All Residential,-1,0.174785100286533,0.186194895591647,0.20016988145061,0.361661188057769,-0.0523255813953488,-0.775700934579439,-0.528052805280528,-0.9,-6.0,0.0096892675286386,0.0393066057925524,2021-12-31,2021,12
17013,27079,2018-12-31,All Residential,-1,-0.0982058545797922,0.111395348837209,0.10649283135139,0.183182613813794,0.35,1.4,0.171428571428571,-0.5,-9.0,0.0370024938178906,0.0703703703703703,2018-12-31,2018,12
17021,19049,2013-12-31,All Residential,-1,0.172789460349633,0.070900391474554,0.0780658997369203,0.157178739950944,0.271028037383177,-0.161290322580645,0.136034732272069,-0.7,-12.0,0.0047172197960809,0.0698185816382627,2013-12-31,2013,12
17023,39007,2012-12-31,All Residential,-1,0.458333333333333,-0.0294227912078757,0.124926398384522,0.16805147532818,-0.25,-0.0298507462686566,-0.106976744186046,1.8,-12.0,0.0054814743548523,0.0,2012-12-31,2012,12
17028,19049,2014-12-31,All Residential,-1,0.0206912940159862,-0.035540211210398,0.031932853175862,0.0136048948883829,-0.0441176470588234,-0.102564102564103,-0.238216560509554,-1.2,15.0,0.0001861209082094,-0.0095022624434389,2014-12-31,2014,12
17051,34001,2013-12-31,All Residential,-1,-0.11547619047619,-0.0288653901114603,-0.0588115163488646,-0.0605685046866983,0.180487804878049,0.010948905109489,0.138329764453961,-0.4,-13.0,0.0106688071290288,0.0391453336020963,2013-12-31,2013,12
17061,26099,2013-12-31,All Residential,-1,0.259755607412162,0.125156445556946,0.218669250645995,0.0786187130447273,0.13469387755102,-0.0252403846153845,-0.0699145839924074,-0.6,-9.0,0.0020532337001636,-0.0636947584789311,2013-12-31,2013,12
17078,05001,2016-12-31,All Residential,-1,3.53658536585366,,1.54508629743392,,0.0,,0.666666666666667,1.0,-172.0,0.705459331324572,0.5,2016-12-31,2016,12
17087,39131,2021-12-31,All Residential,-1,-0.26865671641791,-0.500312695434647,-0.522570352644369,-0.115360458655759,0.0,-0.666666666666667,-0.818181818181818,-4.5,-11.0,0.0237648209951608,0.0,2021-12-31,2021,12
17090,41035,2014-12-31,All Residential,-1,-0.0676275953182416,0.0962821734985701,0.0528838997981979,0.14435121442462,0.212121212121212,0.451612903225806,0.0491452991452991,-1.0,-66.0,0.0212841125942098,0.034090909090909,2014-12-31,2014,12
17116,51061,2012-12-31,All Residential,-1,0.27598,0.0321879815100154,-0.0180472156147372,0.143837551158786,-0.166666666666667,0.236363636363636,-0.0929577464788732,0.5,-24.0,0.0137996189711037,0.0833333333333333,2012-12-31,2012,12
17120,55123,2014-12-31,All Residential,-1,0.064,1.24317768344451,0.159013173257874,0.390251995932245,0.0,-0.428571428571429,0.0661157024793388,0.699999999999999,32.0,0.0153168329005861,0.0,2014-12-31,2014,12
17121,48055,2016-12-31,All Residential,-1,0.329019607843137,0.292106725958866,0.236625063047294,0.394562694961941,0.0,-0.466666666666667,-0.208791208791209,-1.1,78.0,-0.0545616265126616,-0.166666666666667,2016-12-31,2016,12
17122,55067,2020-12-31,All Residential,-1,-0.259259259259259,0.526627218934911,-0.313908778016917,1.0453954496208,-0.166666666666667,2.66666666666667,-0.224137931034483,-0.3,-28.0,0.0063757549105603,0.0,2020-12-31,2020,12
17138,24001,2014-12-31,All Residential,-1,-0.0450928381962865,-0.325882352941177,-0.154856637053,-0.124910512706594,0.428571428571429,-0.298245614035088,0.0019880715705764,-4.3,-33.0,0.0088122135077438,0.0314285714285714,2014-12-31,2014,12
17140,47035,2014-12-31,All Residential,-1,0.125541125541126,0.0648241206030151,0.104764716569767,0.0282711048432533,0.222222222222222,0.0588235294117647,-0.185273159144893,-2.6,-45.0,0.0127549227673983,0.042087542087542,2014-12-31,2014,12
17145,05015,2019-12-31,All Residential,-1,-0.159817351598174,0.058234189104571,-0.0152276295133438,-0.0204261924675198,-0.148148148148148,0.461538461538461,0.0,0.6,16.0,-0.0162544635602069,-0.0676328502415458,2019-12-31,2019,12
17147,55047,2015-12-31,All Residential,-1,-0.43445475638051,-0.561361141602635,-0.242287569907992,-0.271471200791502,-0.222222222222222,-0.25,0.046875,3.7,32.0,-0.0501278003340986,0.0714285714285714,2015-12-31,2015,12
17162,48007,2012-12-31,All Residential,-1,1.88541666666667,-0.471799670561392,0.849289772727272,-0.306593383430574,0.0,1.0,-0.428571428571429,-18.0,36.0,0.0122159683135292,0.0,2012-12-31,2012,12
17173,08107,2019-12-31,All Residential,-1,0.100932642487047,0.118363939899833,0.0584846937519873,-0.0217097502315047,0.35,-0.308823529411765,-0.305084745762712,-2.9,1.0,-0.003845159154142,0.024074074074074,2019-12-31,2019,12
17183,29095,2019-12-31,All Residential,-1,0.105426356589147,0.100366788929643,0.0772202004724509,-0.0046599674688939,0.314285714285714,-0.0404929577464788,,-1.0,0.0,,,2019-12-31,2019,12
17216,26059,2016-12-31,All Residential,-1,-0.1625,0.140443505807814,0.0440350627583476,-0.0472395086256892,0.0212765957446807,-0.193548387096774,-0.0986547085201793,-0.5,0.0,-0.0084613915276772,-0.0647163120567375,2016-12-31,2016,12
17236,21129,2017-12-31,All Residential,-1,0.383333333333333,-0.731081081081081,0.153498263888889,-0.638403410553411,0.0,3.0,0.454545454545454,5.0,46.0,0.249324813912127,1.0,2017-12-31,2017,12
17244,12061,2013-12-31,All Residential,-1,0.0078627591136526,-0.0878584502745576,0.109475565046722,-0.0307706975998465,0.084870848708487,0.365638766519824,0.135928525845565,0.3,-7.0,0.0176342815280055,0.0080578356803976,2013-12-31,2013,12
17248,49003,2013-12-31,All Residential,-1,0.0563578724903135,-0.0357398141529664,0.186903402339521,0.0661419719427027,0.305555555555556,0.68,-0.0618892508143322,-2.4,-32.0,-0.0188420086513447,-0.0159574468085106,2013-12-31,2013,12
17256,31053,2020-12-31,All Residential,-1,0.0269696969696968,0.127162629757785,0.0886488498026167,0.318120469487554,-0.176470588235294,-0.25,-0.651685393258427,-1.0,-20.0,-0.01497965858408,0.0014005602240896,2020-12-31,2020,12
17259,34023,2015-12-31,All Residential,-1,-0.048689138576779,-0.0131749860827611,0.0049204978994354,-0.0137973612018159,0.0046367851622874,0.0812064965197216,-0.0229199372056514,-0.100000000000001,-23.0,0.0019800231438349,0.001031981928427,2015-12-31,2015,12
17262,17089,2018-12-31,All Residential,-1,0.0357142857142858,0.0962182862613689,0.0430273641643508,0.0365740019739633,-0.109375,-0.235119047619048,0.126072607260726,0.7,-3.0,0.0037130233318778,0.0290874756335282,2018-12-31,2018,12
17266,16073,2014-12-31,All Residential,-1,0.526508226691042,0.0256204963971176,0.46073363503189,0.763018181818182,0.0,-0.2,-0.120689655172414,-0.5,38.0,-0.0144657163433818,-0.0833333333333333,2014-12-31,2014,12
17269,40131,2017-12-31,All Residential,-1,0.121274712304515,0.247098763293726,0.112639163004631,0.0630980259024847,-0.231481481481482,0.259259259259259,-0.0049019607843137,1.1,-14.0,0.0022080892063737,-0.07206604194556,2017-12-31,2017,12
17272,39017,2021-12-31,All Residential,-1,0.0616438356164383,-0.107908527870414,0.171010980749698,0.189226019192978,-0.0976645435244161,0.102362204724409,-0.052160953800298,0.1,-8.0,0.0126375088178274,0.109993755463969,2021-12-31,2021,12
17278,47169,2020-12-31,All Residential,-1,0.185084129149613,0.325162581290645,-0.044355198572066,0.126453551404764,0.571428571428571,0.0,0.125,-0.9,-47.0,0.0179424308506523,-0.0519480519480519,2020-12-31,2020,12
17281,48049,2020-12-31,All Residential,-1,0.217261904761905,0.128094725511302,0.294504902838891,0.163765187567176,0.36,-0.0333333333333333,-0.38150289017341,-3.8,-70.0,0.0293816277622994,0.0670588235294117,2020-12-31,2020,12
17294,54057,2014-12-31,All Residential,-1,-0.0756302521008402,-0.44815039417829,-0.0656583229992938,-0.493938830286204,-0.208333333333333,-0.285714285714286,-0.0463917525773195,1.6,-37.0,0.0084765811067041,-0.0416666666666666,2014-12-31,2014,12
17300,24031,2019-12-31,All Residential,-1,0.0707142857142857,0.0503797468354429,0.0135200562235566,0.0605491891891891,0.172717271727173,0.104783599088838,-0.0304709141274238,-0.4,1.0,0.0048481180581736,0.0012982536527574,2019-12-31,2019,12
17321,13169,2019-12-31,All Residential,-1,-0.373333333333333,-0.244589628419763,0.0500418955839676,0.0470004563687458,0.428571428571429,1.2,0.132075471698113,-1.6,-120.0,-0.0040381937226239,0.2,2019-12-31,2019,12
17323,40073,2020-12-31,All Residential,-1,0.196336996336996,0.487179487179487,0.117254707269434,0.263709361535448,-0.2,-0.588235294117647,-0.377777777777778,-1.0,117.0,0.0511409932243198,0.0249999999999999,2020-12-31,2020,12
17386,48013,2019-12-31,All Residential,-1,0.0457932692307692,-0.0198200918012468,0.0280328675428445,-0.0862591496197254,1.72727272727273,0.285714285714286,-0.114583333333333,-5.9,-6.0,-0.0310000977770062,-0.0242424242424242,2019-12-31,2019,12
17393,23027,2018-12-31,All Residential,-1,0.204819277108434,0.171428571428571,-0.0311364097363082,-0.0182794768824705,-0.0270270270270269,0.615384615384615,0.241206030150754,1.5,-29.0,0.0064006709866932,0.0292792792792792,2018-12-31,2018,12
17398,39015,2016-12-31,All Residential,-1,-0.0432317505315379,-0.0241645244215937,-0.0527950310559005,-0.0258980870554796,-0.088235294117647,0.227272727272727,-0.150259067357513,-0.4,-82.0,0.0181336308315649,0.10246679316888,2016-12-31,2016,12
17416,48139,2020-12-31,All Residential,-1,0.0326086956521738,0.136102179349768,0.108504983631703,0.0951155741624234,0.212355212355212,-0.105263157894737,-0.53904282115869,-1.9,-22.0,0.0089590477226692,0.155632884932248,2020-12-31,2020,12
17452,37111,2019-12-31,All Residential,-1,0.0606060606060605,0.050179211469534,0.0887096774193547,-0.0757403366237183,0.4,-0.0526315789473684,0.325925925925926,-0.300000000000001,-16.0,0.009375277085671,0.04,2019-12-31,2019,12
17458,27009,2018-12-31,All Residential,-1,0.0899727355346864,0.0300176574455561,0.141724800706099,-0.0125754243500818,0.0625,0.210526315789474,0.0459770114942528,0.0,-25.0,0.0149366945964757,0.0496323529411764,2018-12-31,2018,12
17462,12117,2018-12-31,All Residential,-1,0.0833333333333332,0.002213058017217,0.0540358078366773,0.039935448075167,-0.12927191679049,0.0319148936170212,0.261526232114467,0.8,12.0,-0.0009535398354924,-0.0342539391142508,2018-12-31,2018,12
17465,36063,2014-12-31,All Residential,-1,0.0,-0.158947368421053,0.0355622497714953,-0.118722209076647,0.10738255033557,0.46969696969697,0.0162689804772233,-0.5,8.0,0.0102569531265754,0.0569046166361602,2014-12-31,2014,12
17469,22089,2017-12-31,All Residential,-1,0.0985646513178835,0.13960113960114,0.103546919876841,0.0202933983496464,0.769230769230769,0.157894736842105,-0.146666666666667,-3.0,-15.0,0.0219386187338412,0.0317725752508361,2017-12-31,2017,12
17484,26133,2021-12-31,All Residential,-1,0.182642998027613,0.348010814986481,0.267455437994471,0.121295760435679,2.83333333333333,3.5,0.821428571428571,-2.5,-23.0,0.0220371363271176,0.0072463768115942,2021-12-31,2021,12
17487,26087,2020-12-31,All Residential,-1,0.246,0.0555555555555555,0.106236361193882,0.155639875819248,0.494117647058823,0.638297872340425,-0.487889273356401,-2.2,-11.0,0.0222577510326964,0.162204724409449,2020-12-31,2020,12
17504,51683,2020-12-31,All Residential,-1,-0.0625,0.193933526944176,0.0036364199658429,0.0899592438023295,0.203389830508474,0.9,-0.210526315789474,-0.4,-12.0,0.0137126150233847,0.340176653139174,2020-12-31,2020,12
17508,36063,2020-12-31,All Residential,-1,0.0489510489510489,0.189048855322162,-0.0107407694332969,0.167826269429678,0.31219512195122,0.0350877192982457,-0.432801822323462,-1.2,-12.0,0.0342523357767219,0.142043702964911,2020-12-31,2020,12
17515,47141,2018-12-31,All Residential,-1,-0.176041666666667,0.134636997077995,0.0049145933654359,0.300565794320018,-0.2,0.0,-0.0909090909090909,0.9,3.0,-0.0528821471899019,0.0,2018-12-31,2018,12
17541,41047,2013-12-31,All Residential,-1,0.240013427324606,0.088875809299588,0.184825707376817,0.0884123673707124,-0.0555555555555555,0.0,-0.111376292760541,-0.300000000000001,-49.0,0.014055006207842,0.0196078431372548,2013-12-31,2013,12
17606,55001,2016-12-31,All Residential,-1,0.597826086956522,-0.0032165832737669,0.29881631087818,-0.278496751323163,-0.0714285714285713,-0.12,-0.131964809384164,-0.5,4.0,0.0389010915504831,0.0512820512820512,2016-12-31,2016,12
17609,36069,2012-12-31,All Residential,-1,-0.0649006622516555,0.166805671392827,-0.12221389152411,0.097295629673368,0.291139240506329,-0.107142857142857,-0.373068432671082,-5.9,-35.0,0.0038719118707036,0.0163812360387192,2012-12-31,2012,12
17613,37075,2021-12-31,All Residential,-1,0.156542056074766,,0.25868063813387,,3.0,,-0.444444444444444,-7.7,-41.0,0.246821749321541,0.75,2021-12-31,2021,12
17632,13089,2020-12-31,All Residential,-1,0.191056910569106,0.350418860151064,0.137161138941785,0.306405247092989,0.0977517106549363,0.0703234880450069,-0.375320395459539,-1.2,-21.0,0.0181436677263738,0.149417363245531,2020-12-31,2020,12
17667,41035,2021-12-31,All Residential,-1,0.193402328589909,0.123848055742864,0.23400550696469,0.184140015021965,-0.0344827586206896,-0.318181818181818,0.0344827586206897,0.1,1.0,0.0040409318614162,0.0172413793103448,2021-12-31,2021,12
17674,47061,2013-12-31,All Residential,-1,-0.0909090909090909,0.714705882352941,-0.343191993482372,0.304502577842731,0.75,-0.285714285714286,-0.352112676056338,-11.2,13.0,-0.0113040004082922,0.0,2013-12-31,2013,12
17694,44009,2015-12-31,All Residential,-1,0.109821428571429,0.108727272727273,0.0442023446263832,0.19918550091261,0.0335570469798658,0.104166666666667,-0.0281359906213364,-0.3,-29.0,0.0075529481408707,0.0036607687614399,2015-12-31,2015,12
17695,55109,2012-12-31,All Residential,-1,0.110294117647059,0.212471131639723,0.0749910136592379,0.114267698581625,0.492063492063492,-0.081967213114754,-0.125838926174497,-4.0,-37.0,0.0063449017606804,0.011482607227288,2012-12-31,2012,12
17725,42057,2012-12-31,All Residential,-1,0.0637297297297296,-0.542726493283795,-0.308970663067856,-0.354036140041463,0.4,3.5,0.0416666666666667,-2.5,0.0,-0.0181666053710003,0.0,2012-12-31,2012,12
17727,36071,2013-12-31,All Residential,-1,-0.0867678958785249,-0.121387283236994,-0.0414370378220623,-0.141715021100406,0.0424528301886792,0.0787878787878788,-0.0467166152490083,-0.899999999999998,-6.0,0.0031205928957351,0.0274481345513531,2013-12-31,2013,12
17744,13121,2018-12-31,All Residential,-1,-0.0357142857142856,3.84616863913223e-06,0.0213857282056446,0.0301550292405292,-0.134310134310134,-0.004488330341113,0.119965724078835,0.9,-2.0,0.0033503032998304,0.0065854847237075,2018-12-31,2018,12
17764,51103,2016-12-31,All Residential,-1,-0.708367346938775,-0.111528822055138,-0.255222859977324,0.0785693402261713,2.0,-0.333333333333333,0.148148148148148,-16.7,,,0.0,2016-12-31,2016,12
17771,09001,2018-12-31,All Residential,-1,0.0186666666666666,-0.0487106017191977,0.0412350986906391,0.053062908496732,0.0241090146750524,-0.063063063063063,0.0139799038881607,0.0,-12.0,0.0030820269967075,0.012921942625888,2018-12-31,2018,12
17798,21029,2020-12-31,All Residential,-1,0.118361538461538,0.0859728506787329,0.129867238734148,0.163835709455984,0.244444444444444,0.53448275862069,-0.497435897435897,-1.3,-23.0,0.0121402283252122,0.0922619047619047,2020-12-31,2020,12
17819,12017,2013-12-31,All Residential,-1,-0.172535211267606,-0.130434782608696,-0.0924685988693751,0.100953461225457,1.66666666666667,-0.0999999999999999,-0.0240963855421686,-17.6,-51.0,-0.0430343676457506,0.125,2013-12-31,2013,12
17826,13045,2018-12-31,All Residential,-1,0.0705921712947474,0.12911555842479,0.0656898389874525,0.122856277763086,-0.12037037037037,-0.151162790697674,-0.0523255813953488,0.2,-7.0,-0.0074320165626011,0.0004873294346978,2018-12-31,2018,12
17830,39005,2015-12-31,All Residential,-1,-0.581531358214698,-0.399161620866325,-0.52779921325333,-0.305396802256716,-0.5,0.5,-0.188118811881188,4.0,-56.0,-0.0213967097426864,0.0,2015-12-31,2015,12
17835,47139,2019-12-31,All Residential,-1,0.220238095238095,0.358152173913043,-0.0243125095187328,1.63128359412327,2.0,1.0,0.444444444444444,-9.3,,-0.0369526664572146,0.0,2019-12-31,2019,12
17857,51610,2021-12-31,All Residential,-1,0.158371040723982,0.373469387755102,0.0803489093939204,-0.0091267740335355,-0.0769230769230768,-0.333333333333333,0.0833333333333332,0.2,11.0,0.0068168531184754,0.179487179487179,2021-12-31,2021,12
17880,13123,2013-12-31,All Residential,-1,0.122913505311077,-0.16301775147929,0.410120153598414,0.146699943628542,0.0,-0.48936170212766,-0.0833333333333333,-0.4,-67.0,-0.0088421382248968,0.0333333333333333,2013-12-31,2013,12
17884,55047,2018-12-31,All Residential,-1,-0.0384615384615384,0.78473769605192,0.339730258748732,0.451447159432825,0.260869565217391,0.1,-0.0943396226415094,-1.9,-115.0,-0.0488899779598245,-0.173913043478261,2018-12-31,2018,12
17890,37101,2016-12-31,All Residential,-1,0.117287381878821,-0.0004787488696207,0.0331372565473144,0.047788591335923,0.233962264150943,0.116959064327485,-0.152362584378014,-1.2,-12.0,0.0016806950634431,0.0302694593502971,2016-12-31,2016,12
17894,21049,2017-12-31,All Residential,-1,0.340909090909091,0.357894736842105,0.0786524531911985,0.0421496982984062,0.0256410256410255,-0.526315789473684,-0.0359712230215827,-0.2,-48.0,-0.0013950917358854,-0.0019230769230769,2017-12-31,2017,12
17895,12113,2015-12-31,All Residential,-1,0.017322872286392,0.0648474178403755,0.0590000783408446,0.067620232029645,0.0407239819004525,-0.0048309178743961,-0.0177880897138438,-0.4,14.0,0.0032104916187746,0.0110171158764509,2015-12-31,2015,12
17914,42095,2017-12-31,All Residential,-1,-0.0079040610520577,0.202727272727273,0.0361855487675719,0.090730923694779,0.0972222222222223,0.113513513513513,-0.112391930835735,-0.7,-19.0,0.0087391201345156,0.0165699718706047,2017-12-31,2017,12
17915,13207,2016-12-31,All Residential,-1,0.716666666666666,0.235523747560182,0.306756014234872,-0.0183422213992212,-0.0769230769230768,1.5,0.101449275362319,1.0,28.0,0.0138428483996601,0.0,2016-12-31,2016,12
17929,27057,2012-12-31,All Residential,-1,0.662831415707854,0.0696920583468394,0.265794529837251,-0.0500225618074777,0.0833333333333332,-0.0833333333333333,-0.193965517241379,-2.5,-66.0,0.0078061289136487,-0.048076923076923,2012-12-31,2012,12
17996,27085,2013-12-31,All Residential,-1,-0.125475285171103,-0.101255886970173,-0.237411178467523,-0.0106430954513777,0.208333333333333,-0.333333333333333,0.0342857142857142,-1.1,-27.0,-0.0264224012655626,0.0057471264367816,2013-12-31,2013,12
17998,13211,2018-12-31,All Residential,-1,-0.415968118730246,0.16,-0.102434602434602,0.103240740740741,-0.5,-0.230769230769231,0.087719298245614,5.5,-100.0,0.0076119368372906,-0.0416666666666666,2018-12-31,2018,12
18005,40087,2017-12-31,All Residential,-1,0.264880952380952,0.318002628120894,0.0325262125669458,0.0876960788603737,-0.0754716981132075,-0.319148936170213,-0.218274111675127,-0.6,-16.0,0.0089898538943168,-0.045822102425876,2017-12-31,2017,12
18010,21079,2016-12-31,All Residential,-1,0.0634920634920634,-0.0314987885081342,0.0737342091724848,-0.0302101270057684,0.555555555555555,-0.5,0.0689655172413792,-1.5,-29.0,0.0026176636451731,0.0317460317460317,2016-12-31,2016,12
18037,55059,2016-12-31,All Residential,-1,0.107480029048656,0.137366818873668,0.103988957107219,0.124233312357949,-0.11038961038961,-0.328947368421053,-0.27390180878553,-0.9,-6.0,0.0224171506106082,0.0591051284481941,2016-12-31,2016,12
18067,13171,2018-12-31,All Residential,-1,0.256284916201117,0.0251117991056071,0.162204045105906,-0.0829267854342572,-0.0555555555555555,0.5,0.5,1.5,-10.0,0.0086484131763009,-0.101307189542484,2018-12-31,2018,12
18070,48157,2012-12-31,All Residential,-1,0.0287081339712917,0.102991662579696,0.0249201175802749,0.0591536722900745,0.189750692520776,-0.012718600953895,-0.221006564551422,-1.5,-13.0,0.0039692142536819,-0.0040422574726135,2012-12-31,2012,12
18075,28049,2013-12-31,All Residential,-1,0.3,-0.0634382566585955,0.231853318250377,-0.0387301591104238,0.111111111111111,-0.151515151515151,-0.011988011988012,-1.0,33.0,-0.0164854953888907,-0.035042735042735,2013-12-31,2013,12
18109,13167,2019-12-31,All Residential,-1,0.432692307692308,0.666666666666667,0.940491309174199,0.948429484596997,0.0,1.0,0.4,1.0,-62.0,0.0687171515461377,0.0,2019-12-31,2019,12
18131,53029,2018-12-31,All Residential,-1,0.0446153846153847,-0.0153172866520787,0.0659560029137113,0.128626223285071,-0.0496453900709219,0.0602409638554217,0.082437275985663,0.3,6.0,-0.0066185831463199,-0.120620302741611,2018-12-31,2018,12
18135,06081,2014-12-31,All Residential,-1,0.111182108626198,0.130185979971388,0.106008641578487,0.111765227021041,-0.0847107438016528,-0.211009174311927,-0.133165829145729,0.0,-1.0,0.0119530710547908,0.0632613846239948,2014-12-31,2014,12
18137,48349,2012-12-31,All Residential,-1,-0.0600522193211487,-0.515534491837809,-0.153884711779449,-0.605742709090699,-0.0869565217391304,-0.54054054054054,-0.16728624535316,-1.0,-67.0,-0.0005327624989224,0.0952380952380952,2012-12-31,2012,12
18139,06081,2013-12-31,All Residential,-1,0.150735294117647,0.0934689088775908,0.175144423917187,0.139584763434778,-0.0833333333333333,-0.0916666666666666,-0.19758064516129,-0.0999999999999999,3.0,-0.0012258738259542,-0.0480371900826446,2013-12-31,2013,12
18142,31109,2018-12-31,All Residential,-1,0.115384615384615,-0.0635857179032666,0.0686782596248205,0.0478145663833173,-0.125382262996942,-0.11,0.178899082568807,0.7,5.0,-0.0052132934899559,-0.0549389448472017,2018-12-31,2018,12
18152,47155,2015-12-31,All Residential,-1,0.0064516129032257,0.0,-0.0030053988354343,-0.0777565328234544,0.0416666666666667,1.61904761904762,4.56451612903226,22.4,-180.0,0.018199164501505,0.0075,2015-12-31,2015,12
18160,51127,2013-12-31,All Residential,-1,-0.239393273246867,-0.186201595949092,0.0066743893191703,0.0322181279701314,0.4,-0.53125,-0.0695652173913043,-3.9,14.0,-0.0404709135920037,-0.264285714285714,2013-12-31,2013,12
18164,55089,2019-12-31,All Residential,-1,0.0133333333333334,-0.0392757660167131,0.024585576016564,0.0344982463822414,0.104651162790698,0.2,0.0646387832699619,-0.2,22.0,0.0014902764397597,0.0222766217870256,2019-12-31,2019,12
18177,12119,2021-12-31,All Residential,-1,0.207056638811513,0.23254733833512,0.248057815908845,0.171053153904172,-0.125,-0.19047619047619,-0.68780487804878,-1.4,-27.0,0.0141047521129435,0.239285714285714,2021-12-31,2021,12
18209,13049,2020-12-31,All Residential,-1,0.626740515521816,0.0975907288807562,0.890855695082597,0.354858126009171,-0.5,-0.5,-0.545454545454545,-1.0,-274.0,0.0206556395885191,0.0,2020-12-31,2020,12
18211,36103,2014-12-31,All Residential,-1,0.0081168831168831,0.0832999999999999,-0.0536252919954723,-0.0445846752343049,-0.0691489361702127,0.362170087976539,0.056017153578129,0.9,5.0,-0.0002688176016294,0.0053090172239108,2014-12-31,2014,12
18215,48041,2017-12-31,All Residential,-1,0.119998095238095,0.126903130209298,0.435220428896729,0.242600969038675,1.0,-0.6,-0.294117647058823,-11.0,14.0,-0.0108974185362886,0.5,2017-12-31,2017,12
18227,12033,2021-12-31,All Residential,-1,0.214334312264777,0.196172248803828,0.232583125883835,0.252729815676244,0.238721804511278,0.22332506203474,-0.0784313725490196,-0.6,-16.0,0.0004725611155428,0.065561285611601,2021-12-31,2021,12
18232,47127,2018-12-31,All Residential,-1,0.4675,-0.821466666666667,0.249572456648301,-0.287381877022654,0.714285714285714,0.0,-0.404761904761905,-3.9,37.0,0.0044468680068902,0.0238095238095238,2018-12-31,2018,12
18233,34007,2017-12-31,All Residential,-1,-0.0191596638655462,0.0829402515723269,-0.0043171114599684,0.023531089270421,0.0699658703071672,-0.0514705882352941,-0.116934163118244,-0.9,-1.0,0.0099503690455191,0.0572311946481157,2017-12-31,2017,12
18254,18059,2014-12-31,All Residential,-1,0.0,-0.0372670807453415,0.0662274686689805,0.0415618448637318,-0.02803738317757,0.375,-0.222707423580786,-0.9,-28.0,-0.0171844005068645,-0.0443026599568655,2014-12-31,2014,12
18258,51007,2017-12-31,All Residential,-1,0.24,0.286275911365261,0.128980159622638,0.389155450990585,1.5,0.0,-0.122448979591837,-8.0,-8.0,-0.0148045941698552,-0.0499999999999999,2017-12-31,2017,12
18267,51139,2017-12-31,All Residential,-1,0.141333333333333,0.0029958058717796,0.0708620551479846,-0.116090313794444,0.0,-0.25,0.0887096774193547,0.5,-1.0,0.0089640965432346,0.0,2017-12-31,2017,12
18279,21037,2017-12-31,All Residential,-1,0.115384615384615,0.208,0.150224195287442,0.0737402815579524,-0.25,0.0,-0.0226244343891403,1.1,0.0,0.0002635173996565,-0.01010101010101,2017-12-31,2017,12
18291,27145,2021-12-31,All Residential,-1,0.185185185185185,-0.0022505626406601,0.136505422115532,0.0435648412897031,0.107142857142857,-0.297619047619048,-0.270408163265306,-0.4,-6.0,0.0100550654994061,0.0518433179723502,2021-12-31,2021,12
18336,47015,2019-12-31,All Residential,-1,0.366763005780347,0.697492163009404,0.0541260916232308,0.174733741724146,0.0909090909090908,-0.5,-0.09375,-0.5,34.0,0.0070475356110141,-0.204545454545455,2019-12-31,2019,12
18346,17091,2019-12-31,All Residential,-1,-0.077490774907749,-0.0396317053642913,-0.0115596458484165,0.0251129314885394,0.351351351351351,-0.0166666666666667,-0.205445544554455,-2.3,6.0,0.0173736004282194,0.125405405405405,2019-12-31,2019,12
18363,48425,2015-12-31,All Residential,-1,0.652173913043478,1.13083765752409,0.241765480895916,0.659534233855347,0.571428571428571,0.0,-0.192307692307692,-3.6,1.0,0.0067373111315252,0.181818181818182,2015-12-31,2015,12
