date,county_fips,Pred_log_median_sale_price,median_sale_price,year,log_median_sale_price,region,log_pred_errors
2020-11-01,34001,12.278940213279016,250000.0,2020,12.429216196844383,"Atlantic County, NJ",0.15027598356536664
2020-12-01,34001,12.294933958723805,250000.0,2020,12.429216196844383,"Atlantic County, NJ",0.13428223812057816
2020-01-01,34003,13.029730533733122,450000.0,2020,13.017002861746503,"Bergen County, NJ",-0.012727671986619171
2020-02-01,34003,13.029326998857298,460000.0,2020,13.038981768465277,"Bergen County, NJ",0.009654769607978508
2020-03-01,34003,13.0378333684155,475000.0,2020,13.071070083016778,"Bergen County, NJ",0.033236714601278194
2020-04-01,34003,13.05008255712901,514500.0,2020,13.150950834256241,"Bergen County, NJ",0.10086827712723156
2020-05-01,34003,13.053940972007645,503750.0,2020,13.129835392243029,"Bergen County, NJ",0.07589442023538417
2020-06-01,34003,13.054638028431949,500000.0,2020,13.122363377404328,"Bergen County, NJ",0.06772534897237925
2020-07-01,34003,13.057654693373312,533625.0,2020,13.187448624060263,"Bergen County, NJ",0.1297939306869509
2020-08-01,34003,13.062799183555292,550000.0,2020,13.217673557208654,"Bergen County, NJ",0.15487437365336199
2020-09-01,34003,13.062503415322212,550000.0,2020,13.217673557208654,"Bergen County, NJ",0.15517014188644218
2020-10-01,34003,13.060155340554353,540000.0,2020,13.199324418540456,"Bergen County, NJ",0.13916907798610367
2020-11-01,34003,13.0564102830145,550000.0,2020,13.217673557208654,"Bergen County, NJ",0.16126327419415354
2020-12-01,34003,13.056721730315545,527000.0,2020,13.1749558275235,"Bergen County, NJ",0.11823409720795475
2020-01-01,34005,12.34832505844356,214000.0,2020,12.273731294003989,"Burlington County, NJ",-0.07459376443957133
2020-02-01,34005,12.366591080169274,207250.0,2020,12.241681072997542,"Burlington County, NJ",-0.12491000717173151
2020-03-01,34005,12.387032219947747,225750.0,2020,12.327183471279232,"Burlington County, NJ",-0.05984874866851442
2020-04-01,34005,12.41015334578575,239900.0,2020,12.387977448827787,"Burlington County, NJ",-0.02217589695796285
2020-05-01,34005,12.433131538968631,233500.0,2020,12.360937356091089,"Burlington County, NJ",-0.07219418287754209
2020-06-01,34005,12.444064359451618,235000.0,2020,12.367340793126296,"Burlington County, NJ",-0.07672356632532207
2020-07-01,34005,12.460250870719094,252500.0,2020,12.439166527697552,"Burlington County, NJ",-0.02108434302154194
2020-08-01,34005,12.47630474861423,261000.0,2020,12.47227568630483,"Burlington County, NJ",-0.004029062309399478
2020-09-01,34005,12.488517731310534,261000.0,2020,12.47227568630483,"Burlington County, NJ",-0.016242045005704142
2020-10-01,34005,12.494419460486538,265000.0,2020,12.487485104968359,"Burlington County, NJ",-0.006934355518179558
2020-11-01,34005,12.503121049440818,265000.0,2020,12.487485104968359,"Burlington County, NJ",-0.015635944472458974
2020-12-01,34005,12.515019483316893,260000.0,2020,12.468436909997665,"Burlington County, NJ",-0.04658257331922755
2020-01-01,34007,12.13704098724225,172000.0,2020,12.05524975579559,"Camden County, NJ",-0.08179123144666
2020-02-01,34007,12.157371304271905,178000.0,2020,12.089538829274222,"Camden County, NJ",-0.06783247499768308
2020-03-01,34007,12.186196241082035,184900.0,2020,12.127570417375216,"Camden County, NJ",-0.05862582370681935
2020-04-01,34007,12.215002263088957,205500.0,2020,12.233201312918426,"Camden County, NJ",0.018199049829469516
2020-05-01,34007,12.239683048314605,191750.0,2020,12.163947719229503,"Camden County, NJ",-0.07573532908510217
2020-06-01,34007,12.253734009789145,210000.0,2020,12.254862809699606,"Camden County, NJ",0.001128799910460998
2020-07-01,34007,12.273524343969857,215000.0,2020,12.2783933071098,"Camden County, NJ",0.0048689631399430056
2020-08-01,34007,12.28986477887535,220000.0,2020,12.301382825334498,"Camden County, NJ",0.011518046459148223
2020-09-01,34007,12.299598379729211,220000.0,2020,12.301382825334498,"Camden County, NJ",0.0017844456052866775
