date,county_fips,Pred_log_median_sale_price,median_sale_price,year,log_median_sale_price,region,log_pred_errors
2020-12-01,12075,12.017378371401703,200000.0,2020,12.206072645530174,"Levy County, FL",0.18869427412847095
2020-01-01,12079,11.624167879631358,106500.0,2020,11.575900264131617,"Madison County, FL",-0.04826761549974101
2020-02-01,12079,11.678835229308548,180000.0,2020,12.100712129872347,"Madison County, FL",0.4218769005637988
2020-03-01,12079,11.624220643996074,83200.0,2020,11.3290026268093,"Madison County, FL",-0.2952180171867731
2020-04-01,12079,11.592050035743934,147600.0,2020,11.90226119114851,"Madison County, FL",0.3102111554045752
2020-05-01,12079,11.649508637162409,140000.0,2020,11.84939770159144,"Madison County, FL",0.19988906442903165
2020-06-01,12079,11.57348350792736,136000.0,2020,11.820410164718188,"Madison County, FL",0.24692665679082815
2020-07-01,12079,11.5760536449871,84450.0,2020,11.343914922235946,"Madison County, FL",-0.232138722751154
2020-08-01,12079,11.563559471415,170000.0,2020,12.043553716032399,"Madison County, FL",0.4799942446173997
2020-09-01,12079,11.532377051139019,192500.0,2020,12.167851432709975,"Madison County, FL",0.6354743815709565
2020-10-01,12079,11.547713564060038,150000.0,2020,11.918390573078392,"Madison County, FL",0.37067700901835465
2020-11-01,12079,11.522626170773451,73000.0,2020,11.198214720130528,"Madison County, FL",-0.3244114506429234
2020-12-01,12079,11.459961982922373,90000.0,2020,11.407564949312402,"Madison County, FL",-0.05239703360997083
2020-01-01,12081,12.592218560272675,278000.0,2020,12.535376392672774,"Manatee County, FL",-0.05684216759990157
2020-02-01,12081,12.593570066989983,282750.0,2020,12.552318393978366,"Manatee County, FL",-0.04125167301161703
2020-03-01,12081,12.597662568680768,283000.0,2020,12.553202176625375,"Manatee County, FL",-0.04446039205539343
2020-04-01,12081,12.606025001464076,300000.0,2020,12.611537753638338,"Manatee County, FL",0.005512752174261948
2020-05-01,12081,12.614405264765425,295000.0,2020,12.594730635321957,"Manatee County, FL",-0.019674629443468206
2020-06-01,12081,12.618615330804237,292677.5,2020,12.5868265992094,"Manatee County, FL",-0.03178873159483686
2020-07-01,12081,12.621939856212402,330000.0,2020,12.706847933442663,"Manatee County, FL",0.08490807723026172
2020-08-01,12081,12.630085235877278,310000.0,2020,12.644327576461329,"Manatee County, FL",0.01424234058405105
2020-09-01,12081,12.637641791839489,311750.0,2020,12.649956863542283,"Manatee County, FL",0.012315071702794
2020-10-01,12081,12.642853004418555,327000.0,2020,12.697715449879391,"Manatee County, FL",0.054862445460836184
2020-11-01,12081,12.650426522094723,318000.0,2020,12.669806661762314,"Manatee County, FL",0.019380139667591223
2020-12-01,12081,12.65769631272395,321800.0,2020,12.68168551354042,"Manatee County, FL",0.023989200816471268
2020-01-01,12083,12.041047756726341,173000.0,2020,12.061046873479915,"Marion County, FL",0.019999116753574242
2020-02-01,12083,12.04400230367724,156000.0,2020,11.957611286231675,"Marion County, FL",-0.08639101744556577
2020-03-01,12083,12.047022490005007,179000.0,2020,12.095141084822892,"Marion County, FL",0.048118594817884386
2020-04-01,12083,12.055904795711317,160000.0,2020,11.982929094215963,"Marion County, FL",-0.07297570149535382
2020-05-01,12083,12.057941336130398,176500.0,2020,12.081076155355488,"Marion County, FL",0.023134819225090197
2020-06-01,12083,12.064657468525816,199000.0,2020,12.201060103706629,"Marion County, FL",0.1364026351808132
2020-07-01,12083,12.075184224903966,147500.0,2020,11.901583454762012,"Marion County, FL",-0.17360077014195419
2020-08-01,12083,12.077117200283768,239000.0,2020,12.384218830913648,"Marion County, FL",0.30710163062988016
2020-09-01,12083,12.078522143696476,235000.0,2020,12.367340793126296,"Marion County, FL",0.2888186494298193
2020-10-01,12083,12.083361420092407,152600.0,2020,11.935575397832494,"Marion County, FL",-0.147786022259913
2020-11-01,12083,12.08780122587526,215700.0,2020,12.281643832377247,"Marion County, FL",0.19384260650198648
2020-12-01,12083,12.094346495041416,205000.0,2020,12.230765258120545,"Marion County, FL",0.1364187630791296
2020-01-01,12085,12.63819809624122,282000.0,2020,12.54966234992025,"Martin County, FL",-0.08853574632096972
2020-02-01,12085,12.642315274355667,300000.0,2020,12.611537753638338,"Martin County, FL",-0.03077752071732931
2020-03-01,12085,12.653005557006258,310000.0,2020,12.644327576461329,"Martin County, FL",-0.008677980544929298
2020-04-01,12085,12.664704123396564,290000.0,2020,12.577636201962656,"Martin County, FL",-0.08706792143390807
2020-05-01,12085,12.679178153131163,320000.0,2020,12.676076274775909,"Martin County, FL",-0.0031018783552543283
2020-06-01,12085,12.682156398209539,326000.0,2020,12.694652660348845,"Martin County, FL",0.012496262139306324
2020-07-01,12085,12.691398009697467,325000.0,2020,12.691580461311874,"Martin County, FL",0.00018245161440688662
2020-08-01,12085,12.690055493155365,339000.0,2020,12.733755386362587,"Martin County, FL",0.04369989320722212
2020-09-01,12085,12.690874691310778,341500.0,2020,12.741102957992982,"Martin County, FL",0.05022826668220404
2020-10-01,12085,12.69919644020548,345000.0,2020,12.751299696013497,"Martin County, FL",0.052103255808017224
2020-11-01,12085,12.699465018760035,335000.0,2020,12.721885810807203,"Martin County, FL",0.022420792047167737
2020-12-01,12085,12.702549372865695,343000.0,2020,12.745485726148077,"Martin County, FL",0.0429363532823821
2020-01-01,12086,12.652195156316074,309950.0,2020,12.644166273130065,"Miami-Dade County, FL",-0.00802888318600914
2020-02-01,12086,12.657224070406476,320000.0,2020,12.676076274775909,"Miami-Dade County, FL",0.018852204369432357
2020-03-01,12086,12.665602089759036,330000.0,2020,12.706847933442663,"Miami-Dade County, FL",0.041245843683627825
2020-04-01,12086,12.669780195080149,330000.0,2020,12.706847933442663,"Miami-Dade County, FL",0.037067738362514646
2020-05-01,12086,12.673481644984147,329000.0,2020,12.70381302974751,"Miami-Dade County, FL",0.030331384763362834
2020-06-01,12086,12.677548338706181,340000.0,2020,12.736700896592344,"Miami-Dade County, FL",0.05915255788616314
2020-07-01,12086,12.681589717059179,340000.0,2020,12.736700896592344,"Miami-Dade County, FL",0.055111179533165355
2020-08-01,12086,12.684521795827354,350000.0,2020,12.765688433465597,"Miami-Dade County, FL",0.08116663763824228
2020-09-01,12086,12.685790178660117,351500.0,2020,12.769964990232857,"Miami-Dade County, FL",0.08417481157274054
2020-10-01,12086,12.688760256642068,350000.0,2020,12.765688433465597,"Miami-Dade County, FL",0.07692817682352882
2020-11-01,12086,12.691574462981011,350000.0,2020,12.765688433465597,"Miami-Dade County, FL",0.07411397048458568
2020-12-01,12086,12.696436609919349,360000.0,2020,12.793859310432293,"Miami-Dade County, FL",0.09742270051294355
2020-01-01,12087,13.265233372623053,590289.0,2020,13.288367526462574,"Monroe County, FL",0.023134153839521332
2020-02-01,12087,13.266246512117075,667500.0,2020,13.411294669256542,"Monroe County, FL",0.14504815713946684
2020-03-01,12087,13.271180765532174,560000.0,2020,13.235692062711331,"Monroe County, FL",-0.03548870282084238
2020-04-01,12087,13.265061344558516,598000.0,2020,13.301346032932768,"Monroe County, FL",0.03628468837425203
2020-05-01,12087,13.260181199767525,640000.0,2020,13.369223455335854,"Monroe County, FL",0.1090422555683297
2020-06-01,12087,13.254764410545134,570000.0,2020,13.253391639810733,"Monroe County, FL",-0.0013727707344006745
2020-07-01,12087,13.250793874882621,650000.0,2020,13.38472764187182,"Monroe County, FL",0.13393376698919823
2020-08-01,12087,13.251947901034619,615000.0,2020,13.329377546788654,"Monroe County, FL",0.07742964575403555
